Anon Period,Orders cons. (anon),month,quarter,year,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,TGL Biz Desc_SSI,TGL Business Unit_SSI027,TGL Business Unit_SSI037,TGL Business Unit_SSI047,TGL Business Unit_SSI070,TGL Business Segment_SSI02710,TGL Business Segment_SSI02780,TGL Business Segment_SSI02782,TGL Business Segment_SSI02784,TGL Business Segment_SSI02786,TGL Business Segment_SSI02792,TGL Business Segment_SSI02793,TGL Business Segment_SSI02796,TGL Business Segment_SSI02798,TGL Business Segment_SSI02799,TGL Business Segment_SSI03781,TGL Business Segment_SSI03782,TGL Business Segment_SSI03784,TGL Business Segment_SSI03798,TGL Business Segment_SSI03799,TGL Business Segment_SSI04781,TGL Business Segment_SSI04783,TGL Business Segment_SSI04784,TGL Business Segment_SSI04799,TGL Business Segment_SSI07081,TGL Business Segment_SSI07082,TGL Business Segment_SSI07083,TGL Business Segment_SSI07098,TGL Business Segment_SSI07099
22,6475778,1,1,2023,57967124.0,123866.0,7576930.0,155439628.0,29743037.0,21889306.666666668,31465754.69300034,50600618.833333336,61527899.06497072,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,27158703,1,1,2023,5757380.0,57967124.0,123866.0,81923925.0,75214823.0,21282790.0,31894190.548824716,25653577.5,35253314.21310293,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,1401641,1,1,2023,27115154.0,5757380.0,57967124.0,572240.0,67175783.0,30279886.0,26248352.112280738,16518782.333333334,22579185.621769797,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,22154209,1,1,2023,7249834.0,27115154.0,5757380.0,7576930.0,37328813.0,13374122.666666666,11923456.349284466,17631714.666666668,21786636.25830026,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,149102185,1,1,2023,25406957.0,7249834.0,27115154.0,123866.0,159247615.0,19923981.666666668,11009314.17278482,20603385.833333332,21352556.37514934,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,144350603,1,1,2023,97679093.0,25406957.0,7249834.0,57967124.0,167503914.0,43445294.666666664,47837212.9221049,36862590.333333336,35255472.867543824,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,11723861,1,1,2023,37433953.0,97679093.0,25406957.0,5757380.0,155439628.0,53506667.666666664,38724211.135511816,33440395.166666668,33762104.291727565,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,144521383,1,1,2023,22143420.0,37433953.0,97679093.0,27115154.0,81923925.0,52418822.0,39935187.46796007,36171401.833333336,31673081.207061514,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,138268252,1,1,2023,143755063.0,22143420.0,37433953.0,7249834.0,572240.0,67777478.66666667,66241188.777848884,55611386.666666664,53367913.26074044,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,126642800,1,1,2023,155488039.0,143755063.0,22143420.0,25406957.0,7576930.0,107128840.66666667,73832966.72809415,80317754.16666667,60356854.066032976,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,81896300,1,1,2023,128899668.0,155488039.0,143755063.0,97679093.0,123866.0,142714256.66666666,13324707.369245363,97566539.33333333,56168732.10535859,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,42074,1,1,2023,73263570.0,128899668.0,155488039.0,37433953.0,57967124.0,119217092.33333333,41958670.48940569,93497285.5,57036656.67120782,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,4822830,1,1,2023,387031.0,73263570.0,128899668.0,22143420.0,5757380.0,67516756.33333333,64448769.326209724,87322798.5,65671268.48922042,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,129289,1,1,2023,6150418.0,387031.0,73263570.0,143755063.0,27115154.0,26600339.666666668,40514157.47962997,84657298.16666667,69081911.01459903,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,76710080,2,1,2023,1063741.0,6150418.0,387031.0,155488039.0,7249834.0,2533730.0,3150366.35537314,60875411.166666664,69229213.83771604,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,4393530,2,1,2023,74665177.0,1063741.0,6150418.0,128899668.0,25406957.0,27293112.0,41104172.26388065,47404934.166666664,53128722.995203316,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,37605588,2,1,2023,7671016.0,74665177.0,1063741.0,73263570.0,97679093.0,27799978.0,40720684.899859324,27200158.833333332,36335384.869826,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,4189754,2,1,2023,34098947.0,7671016.0,74665177.0,387031.0,37433953.0,38811713.333333336,33744807.40659146,20672721.666666668,29228109.01260073,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,27067109,2,1,2023,8109370.0,34098947.0,7671016.0,6150418.0,22143420.0,16626444.333333334,15133218.449320791,21959778.166666668,28311839.413693544,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,236732461,2,1,2023,31044527.0,8109370.0,34098947.0,1063741.0,143755063.0,24417614.666666668,14205685.603483627,26108796.333333332,27339026.81858021,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,47976091,2,1,2023,102698286.0,31044527.0,8109370.0,74665177.0,155488039.0,47284061.0,49341236.363883786,43047887.166666664,38089920.656589575,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,35675540,2,1,2023,65193575.0,102698286.0,31044527.0,7671016.0,128899668.0,66312129.333333336,35839973.04065662,41469286.833333336,36687973.17175886,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,144081140,2,1,2023,31961648.0,65193575.0,102698286.0,34098947.0,73263570.0,66617836.333333336,35389820.27568085,45517725.5,33405897.168894228,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,167571603,2,1,2023,146212895.0,31961648.0,65193575.0,8109370.0,387031.0,81122706.0,58767676.24362159,64203383.5,51949928.964605056,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,114457407,2,1,2023,148176307.0,146212895.0,31961648.0,31044527.0,6150418.0,108783616.66666667,66537019.01225484,87547873.0,53158438.62952064,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,65547797,2,1,2023,149172999.0,148176307.0,146212895.0,102698286.0,1063741.0,147854067.0,1506131.7624547977,107235951.66666667,49816469.93405612,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,377185,2,1,2023,93489849.0,149172999.0,148176307.0,65193575.0,74665177.0,130279718.33333333,31864858.589180984,105701212.16666667,50125114.98296342,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,622367,2,1,2023,589405.0,93489849.0,149172999.0,31961648.0,7671016.0,81084084.33333333,75064627.81638733,94933850.5,65229813.174234845,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,70863,2,1,2023,21280067.0,589405.0,93489849.0,146212895.0,34098947.0,38453107.0,48773026.36684039,93153587.0,67401792.47040123,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,46469188,3,1,2023,196874.0,21280067.0,589405.0,148176307.0,8109370.0,7355448.666666667,12060670.252655156,68817583.5,70692605.08614549,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,5124752,3,1,2023,130615424.0,196874.0,21280067.0,149172999.0,31044527.0,50697455.0,70009189.27956922,65890769.666666664,67017894.22080144,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,29025617,3,1,2023,6351709.0,130615424.0,196874.0,93489849.0,102698286.0,45721335.666666664,73584816.19145474,42087221.333333336,55975543.35912736,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,10729698,3,1,2023,43042209.0,6351709.0,130615424.0,589405.0,65193575.0,60003114.0,63844513.78321076,33679281.333333336,50201251.800909616,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,18099539,3,1,2023,4514831.0,43042209.0,6351709.0,21280067.0,31961648.0,17969583.0,21732946.4431002,34333519.0,49706911.98985291,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,263569339,3,1,2023,29860492.0,4514831.0,43042209.0,196874.0,146212895.0,25805844.0,19581109.30697439,35763589.833333336,49378599.096635446,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,124209116,3,1,2023,129103509.0,29860492.0,4514831.0,130615424.0,148176307.0,54492944.0,65845675.18141314,57248029.0,58084580.950136505,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,32024375,3,1,2023,65258347.0,129103509.0,29860492.0,6351709.0,149172999.0,74740782.66666667,50296436.707235366,46355182.833333336,46558691.30565403,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,166809314,3,1,2023,34977199.0,65258347.0,129103509.0,43042209.0,93489849.0,76446351.66666667,48050173.20333037,51126097.833333336,42967824.00408468,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,137602885,3,1,2023,224627807.0,34977199.0,65258347.0,4514831.0,589405.0,108287784.33333333,101884678.1248773,81390364.16666667,82186505.48982511,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,122649120,3,1,2023,176509742.0,224627807.0,34977199.0,29860492.0,21280067.0,145371582.66666666,98585125.6716419,110056182.66666667,79975723.7681995,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,134899022,3,1,2023,152334918.0,176509742.0,224627807.0,129103509.0,196874.0,184490822.33333334,36801340.769826196,130468587.0,70479397.15564287,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,477681,3,1,2023,144180457.0,152334918.0,176509742.0,65258347.0,130615424.0,157675039.0,16813189.357577316,132981411.66666667,70689452.2983911,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,6828587,3,1,2023,813997.0,144180457.0,152334918.0,34977199.0,6351709.0,99109790.66666667,85224240.08443873,122240686.66666667,86226012.6666007,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24,1158985,3,1,2023,13181844.0,813997.0,144180457.0,224627807.0,43042209.0,52725432.666666664,79443420.22289708,118608127.5,90966332.52951357,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,84303299,4,2,2023,346654.0,13181844.0,813997.0,176509742.0,4514831.0,4780831.666666667,7279241.61836693,81227935.33333333,84541468.33827423,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,3344025,4,2,2023,53184337.0,346654.0,13181844.0,152334918.0,29860492.0,22237611.666666668,27558308.76934643,60673701.166666664,70582236.88252649,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,31450247,4,2,2023,4612300.0,53184337.0,346654.0,144180457.0,129103509.0,19381097.0,29352056.313358363,36053264.833333336,56592168.24728611,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,2926709,4,2,2023,25049680.0,4612300.0,53184337.0,813997.0,65258347.0,27615439.0,24387456.489288308,16198135.333333334,20384306.332137864,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,42684784,4,2,2023,1376961.0,25049680.0,4612300.0,13181844.0,34977199.0,10346313.666666666,12835832.297144443,16291962.666666666,20300455.158253074,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,74587401,4,2,2023,22703448.0,1376961.0,25049680.0,346654.0,224627807.0,16376696.333333334,13043015.226627061,17878896.666666668,20380709.24721651,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,35045915,4,2,2023,58515575.0,22703448.0,1376961.0,53184337.0,176509742.0,27531994.666666668,28873715.549689993,27573716.833333332,23903511.925061367,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,29915883,4,2,2023,37957560.0,58515575.0,22703448.0,4612300.0,152334918.0,39725527.666666664,17971404.851008106,25035920.666666668,21308060.864588894,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,144802268,4,2,2023,24991803.0,37957560.0,58515575.0,25049680.0,144180457.0,40488312.666666664,16904566.071683038,28432504.5,18888219.947134104,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,198460589,4,2,2023,103240461.0,24991803.0,37957560.0,1376961.0,813997.0,55396608.0,41938090.27673986,41464301.333333336,35636062.480956,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,149067668,4,2,2023,139421944.0,103240461.0,24991803.0,22703448.0,13181844.0,89218069.33333333,58489613.55112564,64471798.5,47248873.19777648,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,70080728,4,2,2023,115354290.0,139421944.0,103240461.0,58515575.0,346654.0,119338898.33333333,18416914.934303112,79913605.5,45991339.42277182,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,340898,4,2,2023,48367053.0,115354290.0,139421944.0,37957560.0,53184337.0,101047762.33333333,47183215.70392682,78222185.16666667,47108726.067248456,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,355,4,2,2023,243033.0,48367053.0,115354290.0,24991803.0,4612300.0,54654792.0,57812646.69887651,71936430.66666667,55350888.400114484,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,27069,4,2,2023,2195682.0,243033.0,48367053.0,103240461.0,25049680.0,16935256.0,27238237.948080253,68137077.16666667,59819675.13975159,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,89982570,5,2,2023,81483.0,2195682.0,243033.0,139421944.0,1376961.0,840066.0,1176773.408629317,50943914.166666664,62478244.031482466,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,8652256,5,2,2023,80072699.0,81483.0,2195682.0,115354290.0,22703448.0,27449954.666666668,45584891.96248524,41052373.333333336,48889106.6570474,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,37498756,5,2,2023,6022845.0,80072699.0,81483.0,48367053.0,58515575.0,28725675.666666668,44566944.5833927,22830465.833333332,33659439.40681418,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,1671274,5,2,2023,34300592.0,6022845.0,80072699.0,243033.0,37957560.0,40132045.333333336,37367761.5778559,20486055.666666668,31972670.39796971,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,20104111,5,2,2023,6069064.0,34300592.0,6022845.0,2195682.0,24991803.0,15464167.0,16312838.935467118,21457060.833333332,31316675.55063097,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,224469510,5,2,2023,22436684.0,6069064.0,34300592.0,81483.0,103240461.0,20935446.666666668,14175509.81277117,24830561.166666668,29884265.952875353,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,52779514,5,2,2023,99162896.0,22436684.0,6069064.0,80072699.0,139421944.0,42556214.666666664,49701227.598483734,41344130.0,39349556.937039316,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,40179335,5,2,2023,42639731.0,99162896.0,22436684.0,6022845.0,115354290.0,54746437.0,39770053.42710866,35105302.0,34670381.688087694,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,191616172,5,2,2023,26080619.0,42639731.0,99162896.0,34300592.0,48367053.0,55961082.0,38319037.00806033,38448264.333333336,32183163.446465477,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,182390341,5,2,2023,152806165.0,26080619.0,42639731.0,6069064.0,243033.0,73842171.66666667,68884216.11601001,58199193.166666664,56389203.164321564,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,204962761,5,2,2023,177311710.0,152806165.0,26080619.0,22436684.0,2195682.0,118732831.33333333,81169296.97633553,86739634.16666667,67054622.2599554,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,84256238,5,2,2023,145480581.0,177311710.0,152806165.0,99162896.0,81483.0,158532818.66666666,16670366.373210892,107246950.33333333,62086940.92755486,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,896750,5,2,2023,81634437.0,145480581.0,177311710.0,42639731.0,80072699.0,134808909.33333334,48723183.12979927,104325540.5,62949793.10690154,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,3131681,5,2,2023,593750.0,81634437.0,145480581.0,26080619.0,6022845.0,75902922.66666667,72613264.22714065,97317877.0,72765216.19743702,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
26,211242,5,2,2023,8629876.0,593750.0,81634437.0,152806165.0,34300592.0,30286021.0,44650192.60377031,94409419.83333333,76438136.15830018,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,159519889,6,2,2023,231130.0,8629876.0,593750.0,177311710.0,6069064.0,3151585.3333333335,4747802.100709636,68980247.33333333,78477330.28389332,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,7057994,6,2,2023,104582288.0,231130.0,8629876.0,145480581.0,22436684.0,37814431.333333336,57974949.30130217,56858677.0,62359700.98467809,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,35436101,6,2,2023,5936364.0,104582288.0,231130.0,81634437.0,99162896.0,36916594.0,58669600.57921765,33601307.5,46770653.64268473,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,12640545,6,2,2023,32924549.0,5936364.0,104582288.0,593750.0,42639731.0,47814400.333333336,50980734.939779304,25482992.833333332,40583998.041497484,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,40863426,6,2,2023,4551027.0,32924549.0,5936364.0,8629876.0,26080619.0,14470646.666666666,15996551.91430569,26142539.0,40128212.676661216,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,261840307,6,2,2023,18190245.0,4551027.0,32924549.0,231130.0,152806165.0,18555273.666666668,14190282.665146811,27735933.833333332,39478296.40462788,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,71867177,6,2,2023,99423577.0,18190245.0,4551027.0,104582288.0,177311710.0,40721616.333333336,51292759.7863096,44268008.333333336,45902998.72622299,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,48016098,6,2,2023,71402339.0,99423577.0,18190245.0,5936364.0,145480581.0,63005387.0,41262515.18173959,38738016.833333336,38601557.464374006,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,233951987,6,2,2023,30160904.0,71402339.0,99423577.0,32924549.0,81634437.0,66995606.666666664,34840980.68610398,42775440.166666664,35637662.39892505,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,177338237,6,2,2023,207007854.0,30160904.0,71402339.0,4551027.0,593750.0,102857032.33333333,92524371.0089193,71789324.33333333,75066141.17752957,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,116831836,6,2,2023,136303045.0,207007854.0,30160904.0,18190245.0,8629876.0,124490601.0,89013264.7756246,93747994.0,70601076.82070611,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,118950217,6,2,2023,128074054.0,136303045.0,207007854.0,99423577.0,231130.0,157128317.66666666,43392455.356210455,112061962.16666667,60629129.339509316,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,758334,6,2,2023,99445449.0,128074054.0,136303045.0,71402339.0,104582288.0,121274182.66666667,19346815.844918657,112065607.5,60628218.12896643,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,2867058,6,2,2023,897135.0,99445449.0,128074054.0,30160904.0,5936364.0,76138879.33333333,66714985.75135521,100314740.16666667,75173578.79179922,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,128701,6,2,2023,28152810.0,897135.0,99445449.0,207007854.0,32924549.0,42831798.0,50887592.44244878,99980057.83333333,75551897.53371933,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,70470104,7,3,2023,579326.0,28152810.0,897135.0,136303045.0,4551027.0,9876423.666666666,15828612.500598064,65575303.166666664,63029960.462300315,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,4044836,7,3,2023,65341596.0,579326.0,28152810.0,128074054.0,18190245.0,31357910.666666668,32499883.17826457,53748395.0,52957088.652787946,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,34250364,7,3,2023,4464552.0,65341596.0,579326.0,99445449.0,99423577.0,23461824.666666668,36320933.089156836,33146811.333333332,40939732.02284691,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,10985260,7,3,2023,38298723.0,4464552.0,65341596.0,897135.0,71402339.0,36034957.0,30501591.744064238,22955690.333333332,26031471.124229316,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,28062185,7,3,2023,3597121.0,38298723.0,4464552.0,28152810.0,30160904.0,15453465.333333334,19789326.858871695,23405688.0,25593541.373938996,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,84214449,7,3,2023,26346398.0,3597121.0,38298723.0,579326.0,207007854.0,22747414.0,17628522.618637558,23104619.333333332,25537092.84263407,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,72307230,7,3,2023,100961780.0,26346398.0,3597121.0,65341596.0,136303045.0,43635099.666666664,50932736.12850419,39835028.333333336,37777307.129400596,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,36120128,7,3,2023,58759186.0,100961780.0,26346398.0,4464552.0,128074054.0,62022454.666666664,37414576.03053418,38737960.0,36975510.99156278,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,170716196,7,3,2023,29360301.0,58759186.0,100961780.0,38298723.0,99445449.0,63027089.0,35991029.37899835,42887251.5,33603322.270602606,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,178684653,7,3,2023,120581111.0,29360301.0,58759186.0,3597121.0,897135.0,69566866.0,46560858.07307278,56600982.833333336,45897274.39799278,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,122849490,7,3,2023,148214665.0,120581111.0,29360301.0,26346398.0,28152810.0,99385359.0,62197547.27957719,80703906.83333333,50260821.1325929,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,82103406,7,3,2023,133685518.0,148214665.0,120581111.0,100961780.0,579326.0,134160431.33333333,13822897.079604313,98593760.16666667,45962554.20694842,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,831624,7,3,2023,68222824.0,133685518.0,148214665.0,58759186.0,65341596.0,116707669.0,42612899.1520455,93137267.5,47541409.98858515,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
28,700241,7,3,2023,168676.0,68222824.0,133685518.0,29360301.0,4464552.0,67359006.0,66762612.370743,83372182.5,60315990.46031425,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
